teamId,name,leagueId,sportId,leagueTypeId,players,region,d1Start,d1End,d2Start,d2End,d3Start,d3End,d4Start,d4End,d5Start,d5End,d6Start,d6End,d7Start,d7End
350,North Laurenton Sox,14,4,1,10,North,5.0,20.0,8.0,17.5,16.5,22.5,7.0,17.5,10.5,17.5,14.0,21.0,1.5,8.0
351,Kyleberg Raptors,14,4,1,39,Central,10.0,19.0,6.0,15.0,3.0,5.0,4.5,8.5,4.0,16.0,6.0,21.0,2.0,14.5
352,Kimberlyville Sabres,14,4,1,13,South,7.5,23.0,18.5,19.0,3.0,3.5,6.5,23.0,17.5,22.5,9.0,17.5,2.0,17.0
353,North Staceyborough Bears,14,4,1,42,South,3.5,21.5,7.0,15.0,7.5,11.0,1.5,6.5,0.5,20.5,7.0,11.0,10.5,22.0
354,Christinaland Rappers,14,4,1,13,North,5.5,18.5,2.0,11.0,9.5,18.0,0.0,7.0,6.5,9.5,11.0,18.0,4.0,10.5
355,Shannonhaven Jacks,14,4,1,13,South,6.5,22.5,13.0,13.5,13.5,21.5,5.5,11.5,13.0,19.5,10.0,21.5,1.0,9.5
356,West Andrewburgh Commandos,14,4,1,37,East,7.0,20.0,14.5,20.5,10.0,14.0,5.5,6.0,1.0,23.5,13.0,21.0,8.0,16.5
357,Erikmouth Bears,14,4,1,71,East,11.5,19.5,9.0,13.5,8.5,23.0,5.5,20.5,12.0,23.0,2.5,7.5,6.0,17.0
358,Port Theodorefort Warriors,14,4,1,20,Central,10.5,21.5,6.5,16.0,8.0,16.0,16.0,20.0,1.5,19.0,0.0,21.5,1.0,12.5
359,Frederickstad Mavericks,14,4,1,28,Central,4.5,11.0,8.0,11.0,10.5,14.0,13.5,16.5,2.0,17.0,7.0,7.5,1.0,14.5
360,Port Beth Dolphins,14,4,1,57,South,21.5,22.0,6.5,13.0,11.5,14.0,12.5,21.0,8.0,20.0,7.5,7.5,1.0,19.0
361,Ethanchester Sabres,14,4,1,34,Central,7.0,14.5,8.0,16.0,16.5,16.5,2.0,10.5,1.0,3.5,14.5,23.0,4.5,18.0
362,Webbbury Bears,14,4,1,31,North,1.5,7.0,12.0,17.5,5.5,7.5,10.0,13.5,15.5,21.5,3.5,20.5,14.0,15.0
363,North Margaretchester Dolphins,14,4,1,35,East,3.0,16.5,4.5,7.5,2.5,16.5,1.5,6.0,14.5,17.0,3.5,17.5,8.0,22.0
364,Port Jessicahaven Commandos,14,4,1,39,North,2.5,14.5,20.5,20.5,4.0,21.5,5.5,7.5,1.0,6.0,0.5,23.0,8.5,12.0
365,Sharonland Sabres,14,4,1,12,North,13.5,16.5,11.5,14.0,6.0,18.0,8.0,15.0,9.5,17.0,7.5,15.5,9.5,12.5
366,North Ronaldton Robbers,14,4,1,46,South,16.0,17.0,6.0,21.5,0.0,12.5,13.5,17.0,13.5,21.0,14.5,19.5,11.0,20.5
367,North Kristie Wolves,14,4,1,69,North,16.5,21.5,11.5,21.5,18.5,20.5,8.5,14.5,1.5,19.5,0.0,14.0,4.5,13.0
368,Stephaniefort Vikings,14,4,1,41,West,13.5,21.5,10.0,11.5,0.5,1.5,5.5,12.0,3.5,15.5,6.0,7.5,12.5,21.0
369,Amandafort Bucaneers,14,4,1,12,North,9.5,15.5,2.5,11.5,4.5,9.5,19.0,22.0,10.5,21.5,1.0,15.0,3.0,22.5
370,South Regina Mavericks,14,4,1,71,West,12.5,18.0,8.5,12.0,13.5,21.5,1.5,14.0,18.0,21.5,8.0,18.0,8.0,8.5
371,New Pamelaland Americans,14,4,1,10,East,3.0,12.0,1.5,13.0,9.0,17.0,7.0,15.5,18.5,18.5,14.5,15.5,4.5,19.0
372,Lake Christopherton Sabres,14,4,1,14,West,2.5,22.0,0.0,6.5,13.5,18.5,4.5,8.5,1.5,6.0,0.5,17.0,15.0,16.0
373,Lake Amanda Wolves,14,4,1,12,South,8.0,21.0,5.5,9.5,3.0,5.0,9.0,10.0,6.0,13.0,16.0,22.0,1.5,15.5
374,New Annhaven Warriors,14,4,1,20,East,2.0,7.0,4.5,21.5,10.0,14.0,3.5,12.5,6.5,13.5,7.5,10.0,12.0,17.0
375,Yangbury Chargers,14,4,1,72,Central,6.0,18.0,4.0,6.5,9.5,21.5,4.0,19.0,8.0,13.5,3.5,20.5,2.5,10.5
376,South Kellyberg Sabres,14,4,1,32,West,0.0,2.5,6.0,11.0,4.5,15.0,12.0,22.5,1.0,13.5,1.0,6.0,10.0,12.5
377,Wallacefurt Chiefs,14,4,1,71,East,10.5,18.5,4.5,23.5,9.0,9.5,7.5,11.0,9.5,23.0,1.0,2.5,13.0,18.0
378,Lake Hannah Americans,14,4,1,38,Central,5.5,19.5,8.0,17.5,9.0,17.5,12.0,16.5,21.5,23.5,16.5,22.5,0.5,10.5
379,Port Michael Pirates,14,4,1,20,Central,6.0,18.5,2.5,12.5,8.5,13.0,16.5,16.5,7.0,23.5,1.5,4.0,8.0,9.5
380,Lucasberg Pirates,14,4,1,24,Central,1.0,14.5,2.5,17.5,8.5,18.0,2.0,10.5,8.5,23.0,5.5,19.0,2.5,9.0
381,East Albert Eagles,14,4,1,72,Central,10.5,13.5,1.5,7.5,7.5,18.0,10.0,16.0,0.5,11.0,2.5,10.5,3.5,3.5
382,Tristanport Chiefs,14,4,1,10,West,15.0,17.0,1.0,18.0,10.5,22.0,11.5,18.0,3.5,22.0,14.0,21.0,12.0,13.5
383,Lake Grant Sox,14,4,1,51,North,6.0,17.0,6.0,17.0,0.5,3.0,1.5,10.5,4.5,16.5,10.5,13.5,3.5,19.5
384,North Shannonmouth Chiefs,14,4,1,68,North,14.5,23.0,7.5,12.0,10.5,14.0,11.0,11.5,3.0,12.5,6.5,14.5,7.5,12.0
385,North Robertview Raptors,14,4,1,45,West,8.0,12.5,7.0,21.0,3.5,4.5,16.5,23.0,5.0,14.0,8.5,20.5,5.5,17.0
386,Port Caleb Sox,14,4,1,28,North,8.0,20.5,10.0,23.0,8.0,21.5,1.0,1.5,10.5,16.5,9.0,12.0,9.5,21.5
387,Port Heidi Bulls,14,4,1,14,West,20.0,20.0,7.0,8.0,13.5,22.5,6.5,18.0,1.5,20.5,9.0,18.0,5.0,16.0
388,Jonathanberg Wildcats,14,4,1,27,North,18.5,23.0,15.5,16.0,5.5,9.5,9.5,14.0,10.5,11.5,3.0,15.5,18.5,21.5
389,New Georgebury Bucaneers,14,4,1,23,South,3.5,10.0,0.5,4.5,8.5,14.0,6.0,22.0,3.5,6.0,4.0,5.0,3.0,6.0
390,West Patricia Grizzlies,14,4,1,23,Central,6.5,19.0,9.0,21.5,14.0,22.5,0.5,23.0,4.5,16.5,0.5,8.0,4.5,8.5
391,Cathyshire Commandos,14,4,1,47,East,7.5,11.0,12.0,21.5,5.0,15.5,20.0,22.0,19.5,23.5,10.5,18.0,4.5,23.5
392,Jamestown Pirates,14,4,1,21,North,8.5,23.0,1.5,12.0,19.5,21.0,7.0,8.5,0.5,7.5,1.0,19.5,8.5,17.5
393,New Julia Bears,14,4,1,26,East,10.0,15.0,1.0,17.0,0.5,3.0,1.0,16.0,5.0,20.0,6.0,11.5,13.5,19.0
394,South Jamesland Wolves,14,4,1,40,South,2.5,8.5,4.5,16.5,7.5,22.0,6.0,6.5,9.0,14.0,9.5,16.0,13.0,20.5
395,East Susan Chiefs,14,4,1,66,East,4.5,8.5,6.5,8.5,10.5,16.0,0.5,12.5,8.5,10.5,8.0,22.0,1.5,2.5
396,East Markland Hornets,14,4,1,39,North,1.0,10.5,6.0,17.5,11.0,21.5,4.0,12.5,1.0,19.0,19.5,21.0,8.5,20.0
397,Christyfurt Sox,14,4,1,54,West,13.5,22.0,20.5,23.0,2.5,22.0,6.0,16.0,1.5,9.5,13.5,14.5,6.0,15.0
398,Heathmouth Jacks,14,4,1,38,North,10.0,15.5,13.0,14.5,1.0,7.0,5.5,20.5,20.5,23.0,1.0,23.5,3.5,12.5
399,South Johntown Westerners,14,4,1,56,Central,0.5,21.0,7.0,10.5,3.5,14.5,0.0,13.0,7.0,22.5,2.0,10.0,1.5,6.5
400,Lake Sean Eagles,14,4,1,55,Central,7.5,20.0,4.5,8.0,8.5,14.5,2.0,13.5,12.5,15.0,9.5,14.5,9.0,15.0
401,Port Ericaberg Robbers,19,5,3,10,South,0.0,15.0,10.5,19.5,1.0,9.0,2.5,5.5,3.5,10.5,1.0,5.0,11.0,12.5
402,East Christopher Wolves,19,5,3,10,Central,14.5,22.0,1.5,20.5,1.0,14.5,21.0,23.0,13.0,15.5,2.5,9.5,3.0,17.0
403,West Pamelamouth Dolphins,19,5,3,10,West,18.0,21.0,18.0,18.5,5.0,11.5,20.0,22.0,7.0,8.0,10.5,19.0,11.0,20.0
404,Monicaview Commandos,19,5,3,10,East,4.5,19.5,1.5,16.0,12.0,13.5,3.0,10.5,0.5,8.5,3.0,22.5,11.0,22.5
405,West Ashley Grizzlies,19,5,3,10,South,1.5,7.5,2.0,17.0,12.0,19.0,6.0,12.5,4.5,5.5,8.0,11.0,9.0,11.0
406,Padillahaven Bobcats,19,5,3,10,North,2.0,20.0,0.0,5.0,2.0,14.0,9.0,16.0,8.5,17.5,14.5,17.5,3.5,21.0
407,Callahanfurt Bears,19,5,3,10,North,8.0,9.5,4.5,11.0,14.5,20.0,11.5,20.5,6.0,10.0,7.0,23.0,2.0,10.5
408,Lake Jennifer Chiefs,19,5,3,10,South,14.5,20.0,15.0,21.0,13.0,20.0,7.5,17.5,5.5,10.0,13.5,16.0,2.0,23.5
409,Lake Victor Chiefs,19,5,3,10,West,5.5,6.0,8.0,15.5,8.5,8.5,6.0,23.0,11.0,16.5,8.0,18.0,10.5,11.5
410,New Andretown Bobcats,19,5,3,10,North,7.5,23.0,1.5,9.0,13.5,17.5,10.0,16.0,2.5,23.0,4.5,18.5,9.0,16.5
411,Brookeland Sabres,19,5,3,10,South,5.5,10.5,1.0,16.0,10.0,22.5,9.0,19.5,13.5,22.0,8.5,19.5,6.0,17.5
412,West Jennifer Sabres,19,5,3,10,North,5.0,10.5,5.5,17.0,10.5,20.0,0.0,15.0,0.5,22.0,0.0,17.0,14.0,23.5
413,Robertchester Wildcats,19,5,3,10,North,8.5,18.0,4.5,13.5,1.5,11.0,1.0,23.0,17.0,17.0,9.5,11.0,1.5,12.5
414,Taylorbury Chargers,19,5,3,10,West,8.5,21.0,16.0,18.0,4.5,7.5,3.5,5.0,3.5,6.5,2.5,13.0,2.5,5.0
415,East Jonathan Jacks,19,5,3,10,North,19.0,22.0,0.5,6.5,0.0,18.0,2.5,13.5,10.0,15.0,3.0,13.0,5.5,6.5
416,South Dianefurt Dolphins,19,5,3,10,South,21.0,22.0,2.5,4.0,12.0,17.0,4.0,11.5,2.0,5.5,8.5,23.0,18.5,20.0
417,Danielberg Robbers,18,5,2,10,East,12.5,17.0,19.0,22.0,0.0,1.5,14.5,16.5,18.5,18.5,10.0,13.0,8.5,14.5
418,Port Kyle Pirates,18,5,2,10,North,9.5,22.5,1.0,12.0,6.5,8.5,3.5,8.0,15.0,23.5,10.0,14.5,15.5,17.5
419,West Bobby Sabres,18,5,2,10,Central,0.5,7.5,12.5,16.5,0.5,23.5,12.5,20.0,0.5,23.0,0.5,13.0,13.0,19.5
420,Leeland Sabres,18,5,2,10,West,4.0,5.5,6.0,6.5,0.0,6.5,9.0,11.5,0.0,23.5,12.0,13.5,3.0,15.5
421,Lake Brandon Dolphins,18,5,2,10,West,1.5,3.0,11.5,12.0,0.5,17.0,8.0,11.0,4.5,12.5,4.0,8.5,2.0,20.0
422,New Lori Sox,18,5,2,10,South,3.5,13.5,8.5,21.0,0.5,14.5,0.0,8.5,16.5,20.5,8.0,9.5,16.0,20.0
423,Whitneychester Westerners,18,5,2,10,East,1.5,11.5,14.0,15.5,6.5,11.5,2.0,22.5,18.0,23.5,13.0,19.5,17.0,17.5
424,Joelside Hornets,18,5,2,10,South,0.0,17.5,12.5,23.5,2.0,23.5,15.0,20.5,2.0,11.5,0.0,14.5,0.0,14.0
425,Port Carol Hawks,18,5,2,10,East,6.0,14.0,1.5,20.0,0.5,13.5,8.0,16.5,6.0,8.0,14.0,19.5,2.5,6.0
426,Rodneyland Jacks,18,5,2,10,Central,0.5,7.0,23.0,23.5,1.5,9.0,12.0,15.5,3.0,8.5,2.5,11.0,1.0,12.0
427,Kaylaville Westerners,18,5,2,10,North,5.0,7.0,1.0,19.0,12.5,23.5,23.0,23.5,4.5,13.0,9.0,15.5,0.0,11.5
428,East Heidi Celtics,18,5,2,10,North,0.5,20.5,2.5,6.0,2.0,5.0,1.5,21.0,17.0,18.5,2.5,14.5,3.5,22.5
429,New Rebecca Sox,18,5,2,10,Central,18.5,19.5,16.5,17.5,4.5,9.5,11.0,16.5,9.0,16.0,17.0,21.0,11.5,21.5
430,Smithberg Grizzlies,18,5,2,10,South,7.5,7.5,11.5,19.0,4.0,6.0,12.0,21.5,16.0,16.0,11.5,18.0,5.5,17.5
431,Leemouth Bucaneers,18,5,2,10,East,2.5,10.5,7.0,17.5,0.5,21.5,15.5,22.5,13.5,17.5,0.5,14.5,3.5,16.0
432,New Adam Hawks,18,5,2,10,Central,1.0,11.0,1.5,5.0,6.0,18.5,4.5,17.0,3.0,7.5,8.5,20.0,7.5,16.5
433,East Summer Vikings,17,5,1,14,South,8.5,23.0,5.5,15.0,0.5,20.5,17.5,20.5,5.0,23.0,12.5,14.5,20.0,20.0
434,East Reginaldchester Warriors,17,5,1,11,North,19.5,22.0,13.5,22.5,3.5,7.5,6.5,15.0,3.0,8.5,7.5,17.0,4.5,15.0
435,Robertburgh Celtics,17,5,1,30,North,5.0,10.0,1.0,16.5,1.0,1.5,18.0,19.0,6.5,13.0,1.5,20.5,5.5,23.0
436,North Sabrinafort Grizzlies,17,5,1,60,West,9.0,15.0,4.5,22.5,14.5,20.0,6.5,13.5,16.0,22.0,15.5,17.0,16.5,19.5
437,Perezhaven Bucaneers,17,5,1,10,West,4.0,4.5,12.0,19.5,3.5,9.5,14.0,17.0,2.0,14.5,14.5,23.5,7.5,14.5
438,Port Erictown Sabres,17,5,1,52,North,1.5,5.5,2.5,22.5,9.0,21.5,8.5,20.5,0.0,9.0,15.0,19.5,5.5,14.5
439,North Kenneth Sabres,17,5,1,74,Central,3.5,17.0,12.0,18.5,5.0,12.5,12.0,21.0,7.0,10.0,13.5,19.0,3.5,20.0
440,West Derek Americans,17,5,1,32,Central,16.0,17.0,0.0,18.0,3.5,7.0,15.5,18.5,9.0,23.5,4.0,12.0,8.0,14.0
441,Port Andrewland Vikings,17,5,1,69,South,15.5,21.0,8.0,8.5,12.5,20.0,10.0,15.5,11.0,11.0,3.5,22.0,16.0,23.5
442,Curtisberg Commandos,17,5,1,65,South,11.0,21.5,6.5,15.0,14.5,17.0,2.0,11.5,6.0,9.0,8.0,17.5,2.0,5.0
443,North Tanyamouth Bulls,17,5,1,62,West,17.5,21.5,15.0,22.0,11.5,13.0,9.5,20.5,12.0,16.0,17.0,23.0,17.0,19.0
444,Houstonville Hornets,17,5,1,50,West,5.5,15.5,18.5,21.0,2.5,12.0,1.0,7.5,11.5,23.5,16.0,18.5,4.0,7.0
445,Colemanview Warriors,17,5,1,41,East,9.0,17.0,14.0,21.0,21.0,23.0,17.5,23.0,15.5,19.0,15.5,17.5,2.5,18.0
446,South Linda Bucaneers,17,5,1,24,East,7.0,17.5,22.5,22.5,10.0,14.0,11.5,17.0,8.5,9.0,10.0,10.5,15.0,21.5
447,Lake Jamesside Bulls,17,5,1,65,West,11.5,20.5,13.5,18.0,10.0,11.0,2.5,20.0,4.5,21.0,2.0,11.0,12.0,17.5
448,North Michelle Eagles,17,5,1,43,Central,4.0,8.5,9.5,19.5,4.5,11.0,9.5,11.0,12.0,19.5,4.0,11.5,12.0,23.0
449,Tylerland Chiefs,17,5,1,49,Central,1.0,6.5,0.5,16.5,0.0,5.5,15.5,23.0,10.0,11.5,7.5,18.5,8.5,14.0
450,South Jamesberg Sox,17,5,1,56,North,10.5,19.0,0.5,16.5,15.5,16.5,21.0,23.0,3.0,17.5,4.5,21.0,2.5,12.0
451,Brownfort Wolves,17,5,1,35,Central,3.0,9.0,6.5,23.0,20.0,20.5,6.0,14.5,15.5,21.5,16.5,20.0,4.5,13.0
452,North Nicolasborough Chiefs,17,5,1,66,West,1.0,11.0,8.0,19.5,3.5,6.0,3.5,5.0,9.0,17.5,0.0,15.0,3.0,7.5
453,South Anthonyhaven Mavericks,17,5,1,63,South,6.5,11.0,0.5,10.5,2.5,10.0,7.5,15.5,4.0,5.5,3.0,20.5,5.0,16.0
454,Ryanville Bucaneers,17,5,1,26,West,2.5,4.5,8.5,21.0,8.0,14.5,12.0,13.5,4.0,18.5,20.0,22.5,3.0,8.0
455,West Heidiside Jacks,17,5,1,53,Central,6.0,7.5,3.0,20.5,16.5,22.0,5.0,17.5,12.5,15.0,7.0,13.0,15.0,16.0
456,New Tracymouth Wolves,17,5,1,68,South,3.5,19.0,17.0,22.5,3.0,4.0,7.0,17.0,7.5,13.0,15.0,21.0,22.0,23.5
457,East Kathleenhaven Celtics,17,5,1,44,North,15.0,20.0,7.5,14.5,5.5,20.5,3.0,7.0,19.5,21.5,8.5,18.0,6.0,10.0
458,Murphyfort Celtics,17,5,1,57,Central,6.5,20.5,3.0,19.0,3.5,21.5,9.0,20.0,6.5,15.5,7.0,22.0,10.0,12.0
459,New Larry Dolphins,17,5,1,21,North,11.0,17.0,14.0,20.0,9.5,9.5,5.0,9.5,5.5,11.5,1.5,15.0,8.5,19.5
460,Williamsbury Commandos,17,5,1,10,East,13.5,18.5,0.5,22.5,0.0,7.0,1.5,22.5,7.0,18.0,7.0,20.5,3.5,7.5
461,Patrickview Bucaneers,17,5,1,62,Central,5.0,17.5,1.5,8.5,9.5,23.0,2.0,23.5,8.5,11.0,4.5,7.0,13.5,21.0
462,New Nancy Grizzlies,17,5,1,79,Central,9.0,22.0,5.5,10.5,3.0,13.5,6.5,21.0,1.5,12.0,8.5,20.0,7.0,12.0
463,Gonzalezshire Bears,17,5,1,75,North,12.0,12.0,13.5,17.0,2.0,20.5,14.0,14.5,10.0,15.0,1.5,5.0,6.0,11.0
464,West Jennifer Celtics,17,5,1,67,West,2.5,23.0,0.5,20.5,1.0,3.5,5.5,18.0,8.5,14.0,10.5,16.0,10.5,22.5
465,Lake Samantha Bobcats,17,5,1,34,North,0.5,14.5,15.5,16.5,22.5,22.5,20.5,23.5,6.5,8.0,0.5,1.5,5.0,22.0
466,Jenniferstad Pirates,17,5,1,13,East,1.0,9.5,2.5,20.0,13.5,23.5,6.0,23.5,10.0,19.5,16.5,21.0,1.0,4.5
467,Hansenmouth Vikings,17,5,1,44,North,19.0,21.0,18.0,19.5,18.0,19.5,9.0,19.5,1.0,11.5,15.5,17.0,3.5,15.0
468,East Nancy Chiefs,17,5,1,31,Central,2.5,4.5,1.0,5.0,11.5,14.5,2.0,4.5,6.0,20.0,11.0,23.0,2.0,14.0
469,Port Christinetown Grizzlies,17,5,1,69,South,19.5,21.5,2.5,4.0,0.5,3.0,6.0,19.5,6.0,19.0,16.5,20.0,1.0,3.5
470,Chloeton Warriors,17,5,1,74,South,7.5,18.5,6.0,11.0,2.5,20.5,3.5,18.0,0.0,15.0,4.0,12.5,7.5,18.0
471,East Markburgh Celtics,17,5,1,67,East,4.5,7.5,3.5,23.5,12.0,19.0,13.5,23.5,20.5,23.5,2.0,15.5,2.0,4.0
472,Robertsonberg Warriors,17,5,1,49,West,12.5,16.5,12.0,22.5,19.5,21.0,9.0,22.0,15.5,17.5,6.5,19.5,8.5,23.0
473,Watkinsport Bears,17,5,1,49,North,0.0,12.5,8.0,10.0,13.0,23.0,7.0,23.5,15.5,17.0,8.5,19.0,7.0,19.5
474,Martinstad Hawks,17,5,1,78,West,6.0,18.5,14.0,18.5,13.0,20.5,11.0,17.5,10.0,20.5,2.5,18.0,12.0,14.0
475,East Steven Dolphins,17,5,1,18,South,11.5,15.5,4.5,19.5,11.5,17.0,15.5,20.5,6.5,13.5,4.0,12.0,5.5,6.0
476,New Jessicaside Mavericks,17,5,1,48,West,9.0,22.5,2.0,12.0,3.0,3.0,3.5,5.5,3.5,23.0,6.5,14.0,11.0,14.0
477,East Russell Americans,17,5,1,43,East,3.0,17.5,7.5,17.5,10.5,22.0,4.5,18.5,4.0,11.5,12.0,13.5,5.0,5.5
478,Debbiebury Sox,17,5,1,57,Central,6.0,8.0,4.0,9.0,9.0,14.0,7.5,11.0,6.5,23.0,8.0,14.0,5.0,23.5
479,South Victoriaberg Eagles,17,5,1,25,West,4.5,22.5,4.0,19.0,6.0,20.5,2.5,3.5,22.0,23.0,7.5,10.5,4.0,13.0
480,Danielleshire Chargers,17,5,1,48,Central,16.5,22.0,2.5,15.0,12.5,21.0,2.0,19.5,1.0,15.0,12.5,17.5,1.5,6.0
481,Charlesside Mavericks,17,5,1,40,East,13.0,16.5,18.0,19.0,8.0,15.0,6.5,13.0,15.5,23.0,12.0,12.5,1.5,12.5
482,Robertostad Sox,17,5,1,39,West,2.0,16.0,5.5,22.5,0.5,15.0,6.0,6.0,0.5,4.5,2.5,16.5,17.0,18.0
483,Wilsonmouth Mavericks,17,5,1,62,East,10.5,14.0,8.5,17.0,14.0,19.0,0.5,1.5,1.0,13.5,6.5,15.5,10.5,23.0
484,Hortonfurt Americans,17,5,1,73,East,14.5,22.0,8.0,20.0,13.0,17.0,2.0,4.5,12.5,16.0,9.0,16.0,20.5,22.5
485,North Marilyn Westerners,17,5,1,75,Central,12.0,16.0,15.0,23.0,6.5,20.0,7.0,11.5,5.5,15.0,2.0,21.5,7.5,9.5
486,South Dianaton Bears,17,5,1,67,North,9.0,9.5,5.0,7.5,17.0,18.5,5.5,6.5,3.5,8.0,8.0,13.0,3.5,19.0
487,Port Louismouth Bobcats,17,5,1,10,West,0.0,13.5,5.0,16.0,15.5,16.0,8.0,14.5,5.5,12.0,19.0,19.5,8.5,18.5
488,South Bradleyberg Wildcats,17,5,1,62,East,7.0,22.5,8.0,22.0,2.0,21.0,4.0,16.5,5.0,7.0,2.5,14.0,14.5,20.0
489,New Josephchester Dolphins,17,5,1,52,West,11.0,17.0,3.5,14.0,13.0,18.0,14.5,22.5,3.5,11.5,11.0,18.0,3.0,12.0
490,Curtisbury Hawks,17,5,1,65,South,5.5,21.0,21.0,22.5,2.0,21.5,14.0,22.0,0.5,4.5,6.0,20.5,6.0,8.5
491,Austinhaven Westerners,17,5,1,39,South,16.0,18.5,1.5,15.5,15.5,18.0,4.0,23.5,11.5,19.0,6.5,14.5,1.5,16.0
492,Lake Beverlytown Hawks,17,5,1,12,Central,20.0,22.5,3.5,10.0,9.0,21.5,6.0,12.5,21.0,22.0,9.5,22.5,14.5,19.0
493,Lake Alyssa Wolves,17,5,1,63,Central,9.0,14.0,4.0,19.5,2.0,13.0,0.5,22.0,14.5,15.5,2.5,16.5,12.5,18.0
494,Lake Dennismouth Grizzlies,17,5,1,50,Central,21.0,22.5,4.0,4.5,5.0,13.5,11.5,16.0,10.0,18.5,9.5,17.5,12.0,14.5
495,Singletonstad Bulls,17,5,1,34,West,7.5,20.0,3.0,8.5,9.5,10.5,4.0,22.5,5.5,16.0,12.5,14.5,12.0,21.0
496,West Danielstad Rappers,17,5,1,26,East,17.0,21.5,7.0,15.0,2.5,18.0,1.0,11.0,1.0,3.5,6.5,15.0,11.5,18.5
497,South Christina Celtics,17,5,1,54,East,7.5,18.0,0.5,7.5,4.0,5.0,6.0,16.5,14.5,23.0,12.5,14.0,8.0,23.0
498,South Jenniferhaven Jacks,17,5,1,58,West,8.0,21.5,1.0,23.0,14.0,20.0,8.5,14.0,19.0,22.0,8.0,19.0,12.0,17.5
499,Vargasburgh Chargers,17,5,1,22,North,0.0,1.5,18.5,22.5,0.5,7.5,3.5,18.0,7.5,14.5,9.0,10.0,6.5,8.0
500,New Deniseview Robbers,17,5,1,10,West,5.0,18.0,11.5,16.0,0.5,23.5,8.0,11.5,13.0,15.0,5.5,22.5,12.0,20.0
501,Taylorland Commandos,22,6,3,10,South,16.5,21.0,0.5,3.5,6.5,17.0,7.0,8.5,1.0,7.5,5.0,5.5,2.5,3.5
502,Mendezville Wildcats,22,6,3,10,South,21.0,23.0,7.5,16.5,1.0,6.5,1.0,20.5,14.0,21.5,3.0,23.5,4.0,18.0
503,Lake Sandra Robbers,22,6,3,10,West,12.5,16.5,4.0,19.5,3.5,18.5,1.0,4.0,9.5,21.5,12.5,15.5,13.0,18.0
504,New Tracy Bears,22,6,3,10,South,8.0,9.5,2.0,19.5,21.0,21.0,8.0,10.0,13.0,16.5,8.5,21.0,14.5,23.0
505,Justinside Westerners,22,6,3,10,West,20.5,21.5,4.0,16.0,15.0,21.0,4.0,14.0,1.0,14.0,8.0,21.0,2.5,11.0
506,East Georgefurt Bears,22,6,3,10,East,1.0,13.5,17.0,22.5,12.0,17.5,18.0,23.5,6.5,21.5,2.0,6.5,4.0,22.0
507,Brownton Sabres,22,6,3,10,Central,3.0,7.0,11.0,23.0,7.0,9.5,6.5,12.5,0.0,19.0,0.5,14.5,18.0,23.5
508,Coreybury Commandos,22,6,3,10,East,7.5,9.5,16.0,18.0,16.5,22.5,4.5,9.5,16.5,18.5,8.5,18.5,0.5,7.0
509,Greenton Pirates,22,6,3,10,West,11.0,12.0,14.5,20.5,18.0,19.5,0.5,3.0,1.0,11.5,3.5,7.0,8.5,21.5
510,Mccormickmouth Westerners,22,6,3,10,East,0.5,6.0,8.0,15.0,5.5,21.0,3.5,14.0,12.5,19.0,10.5,16.5,5.0,11.5
511,Martinmouth Warriors,22,6,3,10,Central,5.0,14.0,4.0,13.5,11.0,16.5,20.5,23.0,8.5,14.0,7.5,13.5,14.0,21.5
512,Kevinside Celtics,22,6,3,10,East,7.0,9.0,14.5,22.0,3.0,13.0,1.5,20.5,9.0,23.5,0.0,3.5,3.5,18.5
513,Catherineton Bobcats,22,6,3,10,West,1.0,8.0,9.0,12.0,15.0,15.5,0.5,8.0,16.0,20.5,20.0,22.5,7.5,18.0
514,Hansenburgh Dolphins,22,6,3,10,East,16.5,19.0,11.5,18.5,16.5,20.0,5.5,23.5,7.5,19.0,3.5,7.0,3.0,8.0
515,New Alexander Hornets,22,6,3,10,West,2.0,2.5,16.0,19.5,3.5,4.5,1.0,16.0,10.0,21.0,12.0,14.5,2.5,23.0
516,Pagechester Bobcats,22,6,3,10,West,7.0,11.0,7.0,12.5,10.5,15.0,10.5,17.5,16.5,20.0,12.0,16.5,4.5,9.5
517,Samanthashire Dolphins,21,6,2,10,West,18.5,23.5,8.5,12.0,1.0,23.5,20.5,23.5,8.0,8.5,0.0,12.5,15.5,17.5
518,New Brendanfurt Warriors,21,6,2,10,North,0.5,8.0,15.5,19.0,6.0,23.5,2.0,12.0,0.5,12.0,0.5,10.5,1.0,13.0
519,Mccartychester Jacks,21,6,2,10,East,9.5,13.5,8.0,20.5,22.0,23.5,8.5,22.5,4.5,11.5,3.0,9.0,14.0,18.0
520,New Brandon Wolves,21,6,2,10,Central,7.5,10.5,7.5,15.0,1.0,4.0,4.0,20.5,9.5,21.0,10.0,17.0,8.5,22.5
521,Murphyhaven Pirates,21,6,2,10,East,14.0,16.0,2.5,22.0,17.0,18.0,1.5,21.0,8.0,12.5,20.0,21.5,18.0,20.0
522,Lake Nancy Bobcats,21,6,2,10,Central,7.0,7.0,17.5,17.5,11.5,18.5,3.5,23.5,12.0,22.5,1.5,1.5,9.0,22.0
523,Williamsonburgh Americans,21,6,2,10,West,10.0,21.5,7.0,19.0,0.5,10.5,10.0,17.0,3.5,16.5,10.0,18.0,17.0,17.5
524,East Taylor Vikings,21,6,2,10,West,0.0,4.0,18.0,22.5,6.0,6.5,13.5,20.5,3.5,9.0,1.5,14.0,7.0,16.5
